"4","2062548433","Sat Jun 06 23:33:23 PDT 2009","NO_QUERY","Sunshineblonde8","@kataish you are too funny! I like how the top looks crocheted up close. I hope your housing stuff and wedding planning is going better. "
"4","2064292893","Sun Jun 07 05:50:57 PDT 2009","NO_QUERY","sonnylemmons","@TheBryanRose - nice UGA Housing shirt in your tortilla pic. "
"4","2067314042","Sun Jun 07 12:07:38 PDT 2009","NO_QUERY","DrewLarison","Open housing "
"4","2175469575","Mon Jun 15 01:04:29 PDT 2009","NO_QUERY","lameallenmark","game plan for the day: ARRANGE -&gt; HOUSING PACKET -&gt; ARRANGE!!! and hopefully win an iPhone somewhere in there too  #squarespace"
"4","2181824174","Mon Jun 15 12:20:48 PDT 2009","NO_QUERY","noelleee","@jhaile Woah, I'm sorry about that! I hope you can check out the other topics--the housing one should have been the only blank one "
"4","2183551790","Mon Jun 15 14:39:44 PDT 2009","NO_QUERY","heckacoolkid","I just payed my housing deposit one more step towards college  Oh and I have and interview later : D"
"4","2183894263","Mon Jun 15 15:07:53 PDT 2009","NO_QUERY","kimgoralczyk","Ok housing not so easy... Still not done but it made the day go by faster now ready for dinner "
"4","2184739761","Mon Jun 15 16:20:58 PDT 2009","NO_QUERY","Lonsay2","Its raining.like crazy in Idaho... But on the flip side I think that I found the housing that I want to live in! "
"4","2185963930","Mon Jun 15 18:09:39 PDT 2009","NO_QUERY","Serendipit","working hard on developing a national renewal campaign for my student housing clients "
"4","2191901807","Tue Jun 16 06:10:13 PDT 2009","NO_QUERY","bgwebster","May housing starts up 17.2%, building permits up 4%, Producer Pricing Index (PPI) down .1%.  Keep it coming!  http://ow.ly/enBX"
"4","2193343109","Tue Jun 16 08:19:44 PDT 2009","NO_QUERY","jpetticrew","I have officially been granted off campus housing.  #squarespace"
